Dataset ID,Dataset Name,Column,Prediction,Sample
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,LocationId,INTEGER,"['9002', '9004', '9002', '9003', '9001']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,Geolocation,,[]
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,RowId,HASH_OR_KEY,"['NHIS~2019~9001~NS001~AGE01~Crude',
 'NHIS~2019~9001~NS001~RAC02~Age-Standardized',
 'NHIS~2019~9001~NS001~AGE07~Crude',
 'NHIS~2019~9001~NS001~RAC03~Age-Standardized',
 'NHIS~2019~59~NS001~RAC01~Age-Standardized']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,YearStart,INTEGER,"['2019', '2019', '2019', '2019', '2019']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,LocationAbbr,UNKNOWN,"['MDW', 'SOU', 'WEST', 'US', 'US']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,LocationDesc,UNKNOWN,"['South', 'United States', 'West', 'Northeast', 'Northeast']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,DataSource,UNKNOWN,"['NHIS', 'NHIS', 'NHIS', 'NHIS', 'NHIS']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,PriorityArea1,,[]
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,PriorityArea2,,[]
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,PriorityArea3,,[]
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,PriorityArea4,,[]
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,Class,UNKNOWN,"['Cardiovascular Diseases', 'Cardiovascular Diseases',
 'Cardiovascular Diseases', 'Cardiovascular Diseases',
 'Cardiovascular Diseases']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,Topic,UNKNOWN,"['Major Cardiovascular Disease', 'Major Cardiovascular Disease',
 'Major Cardiovascular Disease', 'Major Cardiovascular Disease',
 'Major Cardiovascular Disease']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,Question,UNKNOWN,"['Prevalence of major cardiovascular disease among US adults (18+); NHIS',
 'Prevalence of major cardiovascular disease among US adults (18+); NHIS',
 'Prevalence of major cardiovascular disease among US adults (18+); NHIS',
 'Prevalence of major cardiovascular disease among US adults (18+); NHIS',
 'Prevalence of major cardiovascular disease among US adults (18+); NHIS']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,Data_Value_Type,UNKNOWN,"['Age-Standardized', 'Crude', 'Crude', 'Age-Standardized',
 'Age-Standardized']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,Data_Value_Unit,UNKNOWN,"['Percent (%)', 'Percent (%)', 'Percent (%)', 'Percent (%)', 'Percent (%)']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,Data_Value,ORDINAL,"['20.4', '6.6', '9.7', '9.5', '11.7']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,Data_Value_Alt,ORDINAL,"['5.5', '7.5', '7.7', '9.0', '3.1']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,Data_Value_Footnote_Symbol,UNKNOWN,"['~', '~']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,Data_Value_Footnote,UNKNOWN,"['Statistically unstable estimates are suppressed, based on the NCHS Data Presentation Standards for Proportions: Parker JD, Talih M, Malec DJ, et al. National Center for Health Statistics Data Presentation Standards for Proportions. National Center for Health Statistics. Vital Health Stat 2(175). 2017.',
 'Statistically unstable estimates are suppressed, based on the NCHS Data Presentation Standards for Proportions: Parker JD, Talih M, Malec DJ, et al. National Center for Health Statistics Data Presentation Standards for Proportions. National Center for Health Statistics. Vital Health Stat 2(175). 2017.']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,Low_Confidence_Limit,ORDINAL,"['10.8', '6.7', '1.4', '0.2', '2.0']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,High_Confidence_Limit,ORDINAL,"['2.9', '2.2', '8.5', '7.7', '6.5']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,Break_Out_Category,UNKNOWN,"['Overall', 'Age', 'Age', 'Race', 'Race']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,Break_Out,UNKNOWN,"['Non-Hispanic White', 'Other', 'Non-Hispanic Black', 'Non-Hispanic White',
 'Non-Hispanic Black']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,ClassId,INTEGER,"['C1', 'C1', 'C1', 'C1', 'C1']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,TopicId,INTEGER,"['T1', 'T1', 'T1', 'T1', 'T1']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,QuestionId,INTEGER,"['NS001', 'NS001', 'NS001', 'NS001', 'NS001']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,Data_Value_TypeID,UNKNOWN,"['Crude', 'Crude', 'Crude', 'Crude', 'Crude']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,BreakOutCategoryId,INTEGER,"['BOC04', 'BOC01', 'BOC03', 'BOC03', 'BOC02']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,BreakOutId,INTEGER,"['GEN02', 'RAC01', 'RAC01', 'AGE05', 'RAC07']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,LocationId,INTEGER,"['9003', '59', '9002', '9002', '9003']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,Geolocation,,[]
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,RowId,HASH_OR_KEY,"['NHIS~2019~9001~NS001~GEN02~Crude', 'NHIS~2019~9002~NS001~GEN01~Crude',
 'NHIS~2019~59~NS001~RAC07~Crude',
 'NHIS~2019~9002~NS001~RAC07~Age-Standardized',
 'NHIS~2019~9003~NS001~RAC04~Age-Standardized']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,YearStart,INTEGER,"['2019', '2019', '2019', '2019', '2019']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,LocationAbbr,UNKNOWN,"['NRE', 'SOU', 'NRE', 'MDW', 'MDW']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,LocationDesc,UNKNOWN,"['Midwest', 'Northeast', 'Midwest', 'Northeast', 'South']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,DataSource,UNKNOWN,"['NHIS', 'NHIS', 'NHIS', 'NHIS', 'NHIS']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,PriorityArea1,,[]
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,PriorityArea2,,[]
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,PriorityArea3,,[]
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,PriorityArea4,,[]
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,Class,UNKNOWN,"['Cardiovascular Diseases', 'Cardiovascular Diseases',
 'Cardiovascular Diseases', 'Cardiovascular Diseases',
 'Cardiovascular Diseases']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,Topic,UNKNOWN,"['Major Cardiovascular Disease', 'Major Cardiovascular Disease',
 'Major Cardiovascular Disease', 'Major Cardiovascular Disease',
 'Major Cardiovascular Disease']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,Question,UNKNOWN,"['Prevalence of major cardiovascular disease among US adults (18+); NHIS',
 'Prevalence of major cardiovascular disease among US adults (18+); NHIS',
 'Prevalence of major cardiovascular disease among US adults (18+); NHIS',
 'Prevalence of major cardiovascular disease among US adults (18+); NHIS',
 'Prevalence of major cardiovascular disease among US adults (18+); NHIS']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,Data_Value_Type,UNKNOWN,"['Crude', 'Age-Standardized', 'Crude', 'Age-Standardized', 'Crude']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,Data_Value_Unit,UNKNOWN,"['Percent (%)', 'Percent (%)', 'Percent (%)', 'Percent (%)', 'Percent (%)']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,Data_Value,ORDINAL,"['9.5', '6.6', '9.1', '10.2', '5.8']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,Data_Value_Alt,ORDINAL,"['7.4', '2.8', '6.1', '2.0', '5.8']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,Data_Value_Footnote_Symbol,UNKNOWN,"['~', '~']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,Data_Value_Footnote,UNKNOWN,"['Statistically unstable estimates are suppressed, based on the NCHS Data Presentation Standards for Proportions: Parker JD, Talih M, Malec DJ, et al. National Center for Health Statistics Data Presentation Standards for Proportions. National Center for Health Statistics. Vital Health Stat 2(175). 2017.',
 'Statistically unstable estimates are suppressed, based on the NCHS Data Presentation Standards for Proportions: Parker JD, Talih M, Malec DJ, et al. National Center for Health Statistics Data Presentation Standards for Proportions. National Center for Health Statistics. Vital Health Stat 2(175). 2017.']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,Low_Confidence_Limit,ORDINAL,"['6.2', '8.5', '8.3', '5.1', '6.7']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,High_Confidence_Limit,ORDINAL|FLOAT,"['2.6', '9.8', '6.8', '10.9', '6.4']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,Break_Out_Category,UNKNOWN,"['Overall', 'Age', 'Race', 'Age', 'Age']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,Break_Out,UNKNOWN,"['45-64', '25-44', 'Male', 'Hispanic', 'Overall']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,ClassId,INTEGER,"['C1', 'C1', 'C1', 'C1', 'C1']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,TopicId,INTEGER,"['T1', 'T1', 'T1', 'T1', 'T1']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,QuestionId,INTEGER,"['NS001', 'NS001', 'NS001', 'NS001', 'NS001']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,Data_Value_TypeID,UNKNOWN,"['Crude', 'AgeStdz', 'Crude', 'Crude', 'AgeStdz']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,BreakOutCategoryId,INTEGER,"['BOC02', 'BOC03', 'BOC03', 'BOC01', 'BOC04']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,BreakOutId,INTEGER,"['GEN02', 'RAC03', 'RAC04', 'GEN01', 'AGE05']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,LocationId,INTEGER,"['9001', '9004', '9001', '9002', '59']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,Geolocation,,[]
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,RowId,HASH_OR_KEY,"['NHIS~2019~9004~NS001~OVR01~Crude',
 'NHIS~2019~9001~NS001~GEN01~Age-Standardized',
 'NHIS~2019~9003~NS001~GEN02~Age-Standardized',
 'NHIS~2019~9002~NS001~RAC04~Crude',
 'NHIS~2019~9002~NS001~RAC02~Age-Standardized']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,YearStart,INTEGER,"['2019', '2019', '2019', '2019', '2019']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,LocationAbbr,UNKNOWN,"['NRE', 'MDW', 'MDW', 'NRE', 'MDW']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,LocationDesc,UNKNOWN,"['United States', 'Northeast', 'Midwest', 'Northeast', 'United States']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,DataSource,UNKNOWN,"['NHIS', 'NHIS', 'NHIS', 'NHIS', 'NHIS']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,PriorityArea1,,[]
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,PriorityArea2,,[]
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,PriorityArea3,,[]
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,PriorityArea4,,[]
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,Class,UNKNOWN,"['Cardiovascular Diseases', 'Cardiovascular Diseases',
 'Cardiovascular Diseases', 'Cardiovascular Diseases',
 'Cardiovascular Diseases']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,Topic,UNKNOWN,"['Major Cardiovascular Disease', 'Major Cardiovascular Disease',
 'Major Cardiovascular Disease', 'Major Cardiovascular Disease',
 'Major Cardiovascular Disease']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,Question,UNKNOWN,"['Prevalence of major cardiovascular disease among US adults (18+); NHIS',
 'Prevalence of major cardiovascular disease among US adults (18+); NHIS',
 'Prevalence of major cardiovascular disease among US adults (18+); NHIS',
 'Prevalence of major cardiovascular disease among US adults (18+); NHIS',
 'Prevalence of major cardiovascular disease among US adults (18+); NHIS']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,Data_Value_Type,UNKNOWN,"['Crude', 'Crude', 'Age-Standardized', 'Crude', 'Crude']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,Data_Value_Unit,UNKNOWN,"['Percent (%)', 'Percent (%)', 'Percent (%)', 'Percent (%)', 'Percent (%)']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,Data_Value,ORDINAL,"['10.7', '7.1', '8.4', '5.5', '6.1']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,Data_Value_Alt,ORDINAL,"['9.2', '10.4', '23.1', '6.5', '7.2']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,Data_Value_Footnote_Symbol,UNKNOWN,"['~', '~']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,Data_Value_Footnote,UNKNOWN,"['Statistically unstable estimates are suppressed, based on the NCHS Data Presentation Standards for Proportions: Parker JD, Talih M, Malec DJ, et al. National Center for Health Statistics Data Presentation Standards for Proportions. National Center for Health Statistics. Vital Health Stat 2(175). 2017.',
 'Statistically unstable estimates are suppressed, based on the NCHS Data Presentation Standards for Proportions: Parker JD, Talih M, Malec DJ, et al. National Center for Health Statistics Data Presentation Standards for Proportions. National Center for Health Statistics. Vital Health Stat 2(175). 2017.']"
